timestamp,open,close,high,low
2025-05-27 12:30:00+00:00,109753.015625,109799.0859375,109801.5625,109749.6875
2025-05-27 12:35:00+00:00,109697.859375,109775.265625,109775.265625,109690.203125
2025-05-27 12:40:00+00:00,109505.21875,109702.2109375,109702.2109375,109505.21875
2025-05-27 12:45:00+00:00,109582.5078125,109524.046875,109607.1796875,109524.046875
2025-05-27 12:50:00+00:00,109562.4765625,109581.0390625,109581.0390625,109528.5859375
2025-05-27 12:55:00+00:00,109616.2265625,109555.9140625,109616.2265625,109555.9140625
2025-05-27 13:00:00+00:00,109630.3984375,109611.390625,109644.59375,109611.390625
2025-05-27 13:05:00+00:00,110159.59375,109605.03125,110159.59375,109605.03125
2025-05-27 13:10:00+00:00,110497.3828125,110119.7890625,110497.3828125,110119.7890625
2025-05-27 13:15:00+00:00,110694.796875,110413.28125,110694.796875,110346.9375
2025-05-27 13:20:00+00:00,110450.3515625,110744.2109375,110744.2109375,110450.3515625
2025-05-27 13:25:00+00:00,110402.0,110488.625,110488.625,110318.5078125
2025-05-27 13:30:00+00:00,110349.9140625,110455.75,110660.5859375,110349.9140625
2025-05-27 13:35:00+00:00,110225.96875,110169.859375,110230.8046875,110133.90625
2025-05-27 13:40:00+00:00,110116.25,110216.90625,110261.1640625,110110.375
2025-05-27 13:45:00+00:00,110350.875,110195.203125,110350.875,110195.203125
2025-05-27 13:50:00+00:00,109815.0703125,110179.734375,110179.734375,109815.0703125
2025-05-27 13:55:00+00:00,109915.8359375,109986.8984375,109991.5234375,109915.8359375
2025-05-27 14:00:00+00:00,110090.4765625,109857.6796875,110090.4765625,109857.6796875
2025-05-27 14:05:00+00:00,110058.8046875,110004.796875,110058.8046875,109864.3671875
2025-05-27 14:10:00+00:00,110223.6484375,110129.53125,110242.8203125,110129.53125
2025-05-27 14:15:00+00:00,110129.7578125,110201.0,110201.0,110129.7578125
2025-05-27 14:20:00+00:00,109890.2890625,110020.828125,110082.6796875,109890.2890625
2025-05-27 14:25:00+00:00,109671.75,109859.59375,109859.59375,109625.390625
2025-05-27 14:30:00+00:00,109029.1015625,109613.4609375,109613.4609375,108793.234375
2025-05-27 14:35:00+00:00,109461.6640625,109232.359375,109468.3828125,109232.359375
2025-05-27 14:40:00+00:00,109530.9609375,109403.4453125,109530.9609375,109332.6328125
2025-05-27 14:45:00+00:00,109572.2578125,109603.171875,109636.1328125,109545.7734375
2025-05-27 14:50:00+00:00,109423.484375,109577.3046875,109577.3046875,109383.3984375
2025-05-27 14:55:00+00:00,109330.8671875,109452.4296875,109452.4296875,109276.109375
2025-05-27 15:00:00+00:00,109189.328125,109415.4609375,109415.4609375,109189.328125
2025-05-27 15:05:00+00:00,109454.7734375,109142.03125,109454.7734375,109138.078125
2025-05-27 15:10:00+00:00,109419.546875,109453.046875,109453.046875,109288.109375
2025-05-27 15:15:00+00:00,109631.4375,109484.046875,109639.4375,109484.046875
2025-05-27 15:20:00+00:00,109696.6328125,109707.765625,109707.765625,109590.3203125
2025-05-27 15:25:00+00:00,109612.984375,109692.3046875,109692.3046875,109592.921875
2025-05-27 15:30:00+00:00,109787.3125,109671.7734375,109857.4140625,109671.7734375
2025-05-27 15:35:00+00:00,109937.96875,109794.8359375,109937.96875,109794.8359375
2025-05-27 15:40:00+00:00,110043.4609375,109999.21875,110043.4609375,109990.3984375
2025-05-27 15:45:00+00:00,110165.21875,110017.90625,110165.21875,110017.90625
2025-05-27 15:50:00+00:00,110195.5234375,110102.8203125,110195.5234375,110102.8203125
2025-05-27 15:55:00+00:00,110124.953125,110192.7109375,110215.4296875,110124.953125
2025-05-27 16:00:00+00:00,110246.1953125,110182.1015625,110246.1953125,110131.390625
2025-05-27 16:05:00+00:00,110112.171875,110361.703125,110361.703125,110112.171875
2025-05-27 16:10:00+00:00,110118.265625,110177.2890625,110177.2890625,110033.984375
2025-05-27 16:15:00+00:00,110220.0078125,110133.96875,110283.90625,110133.96875
2025-05-27 16:20:00+00:00,110279.7734375,110286.671875,110286.671875,110253.3359375
2025-05-27 16:25:00+00:00,110220.53125,110271.96875,110271.96875,110192.6171875
2025-05-27 16:30:00+00:00,110293.1171875,110153.171875,110293.1171875,110153.171875
2025-05-27 16:35:00+00:00,110389.0546875,110193.6484375,110396.0078125,110193.6484375
2025-05-27 16:40:00+00:00,110423.5859375,110463.390625,110480.7734375,110423.5859375
2025-05-27 16:45:00+00:00,110493.5234375,110410.640625,110493.5234375,110410.640625
2025-05-27 16:50:00+00:00,110451.8828125,110511.5546875,110511.5546875,110413.484375
2025-05-27 16:55:00+00:00,110256.0546875,110421.8828125,110421.8828125,110214.546875
2025-05-27 17:00:00+00:00,110364.65625,110261.140625,110364.65625,110261.140625
2025-05-27 17:05:00+00:00,110456.3515625,110383.0859375,110456.3515625,110383.0859375
2025-05-27 17:10:00+00:00,110175.890625,110380.265625,110380.265625,110161.1640625
2025-05-27 17:15:00+00:00,110182.5625,110187.265625,110236.8828125,110182.5625
2025-05-27 17:20:00+00:00,110073.5625,110210.2421875,110222.46875,110073.5625
2025-05-27 17:25:00+00:00,110050.125,110086.6015625,110133.4921875,110017.453125
2025-05-27 17:30:00+00:00,110080.109375,110131.5,110164.0546875,110080.109375
2025-05-27 17:35:00+00:00,110145.484375,110108.1171875,110200.6484375,110108.1171875
2025-05-27 17:40:00+00:00,110332.0546875,110166.3671875,110332.0546875,110165.75
2025-05-27 17:45:00+00:00,110393.3125,110373.2421875,110393.3125,110346.3671875
2025-05-27 17:50:00+00:00,110323.015625,110414.0390625,110414.0390625,110321.109375
2025-05-27 17:55:00+00:00,110352.234375,110319.9609375,110352.234375,110292.6640625
2025-05-27 18:00:00+00:00,110290.65625,110281.2578125,110323.9453125,110281.2578125
2025-05-27 18:05:00+00:00,110359.453125,110303.2890625,110413.453125,110303.2890625
2025-05-27 18:10:00+00:00,110217.78125,110355.703125,110355.703125,110194.484375
2025-05-27 18:15:00+00:00,110275.28125,110188.9921875,110275.28125,110178.7421875
2025-05-27 18:20:00+00:00,110179.484375,110288.5859375,110288.5859375,110179.484375
2025-05-27 18:25:00+00:00,110159.9453125,110187.7734375,110187.7734375,110159.4765625
2025-05-27 18:30:00+00:00,110107.0703125,110115.640625,110174.0859375,110107.0703125
2025-05-27 18:35:00+00:00,110236.921875,110115.3046875,110236.921875,110115.3046875
2025-05-27 18:40:00+00:00,109953.15625,110170.421875,110170.421875,109953.15625
2025-05-27 18:45:00+00:00,109992.3125,109969.6015625,109994.515625,109930.7734375
2025-05-27 18:50:00+00:00,109977.71875,110005.5625,110029.734375,109977.71875
2025-05-27 18:55:00+00:00,109912.7109375,109991.0625,109991.0625,109910.875
2025-05-27 19:00:00+00:00,109783.5234375,109930.6328125,109930.6328125,109783.5234375
2025-05-27 19:05:00+00:00,109869.390625,109822.28125,109869.390625,109764.6640625
2025-05-27 19:10:00+00:00,109678.4765625,109827.5390625,109827.5390625,109678.4765625
2025-05-27 19:15:00+00:00,109691.03125,109795.0546875,109795.0546875,109670.59375
2025-05-27 19:20:00+00:00,109703.421875,109729.0,109729.0,109694.7421875
2025-05-27 19:25:00+00:00,109661.078125,109720.7734375,109726.6640625,109661.078125
2025-05-27 19:30:00+00:00,109725.078125,109693.109375,109762.0546875,109693.109375
2025-05-27 19:35:00+00:00,109752.703125,109684.0078125,109752.703125,109681.7890625
2025-05-27 19:40:00+00:00,110003.890625,109853.4609375,110045.2109375,109853.4609375
2025-05-27 19:45:00+00:00,109957.21875,109960.59375,109996.7578125,109937.96875
2025-05-27 19:50:00+00:00,109924.625,109916.6796875,109942.7734375,109907.296875
2025-05-27 19:55:00+00:00,109877.84375,109932.1484375,109932.1484375,109859.5625
2025-05-27 20:00:00+00:00,109887.59375,109873.703125,109887.59375,109824.6640625
2025-05-27 20:05:00+00:00,109797.8359375,109902.0390625,109902.0390625,109775.796875
2025-05-27 20:10:00+00:00,109841.8515625,109823.421875,109846.296875,109810.2578125
2025-05-27 20:15:00+00:00,109905.6171875,109812.6484375,109918.96875,109812.6484375
2025-05-27 20:20:00+00:00,109833.03125,109866.5859375,109878.7109375,109807.9609375
2025-05-27 20:25:00+00:00,109852.03125,109875.25,109895.96875,109852.03125
2025-05-27 20:30:00+00:00,109874.8359375,109844.03125,109874.8359375,109839.5859375
2025-05-27 20:35:00+00:00,109850.46875,109876.5625,109917.3515625,109850.46875
2025-05-27 20:40:00+00:00,109755.140625,109881.734375,109881.734375,109755.140625
2025-05-27 20:45:00+00:00,109747.1328125,109758.7734375,109758.7734375,109731.6953125
2025-05-27 20:50:00+00:00,109686.4921875,109756.2578125,109762.0390625,109686.4921875
2025-05-27 20:55:00+00:00,109634.78125,109677.109375,109677.109375,109634.78125
2025-05-27 21:00:00+00:00,109565.8046875,109626.625,109636.6875,109565.8046875
2025-05-27 21:05:00+00:00,109585.046875,109505.5703125,109585.046875,109494.4765625
2025-05-27 21:10:00+00:00,109613.828125,109577.40625,109613.828125,109577.109375
2025-05-27 21:15:00+00:00,109641.1171875,109683.53125,109683.53125,109636.828125
2025-05-27 21:20:00+00:00,109365.0234375,109624.140625,109624.140625,109365.0234375
2025-05-27 21:25:00+00:00,109120.8359375,109236.0234375,109236.0234375,109120.8359375
2025-05-27 21:30:00+00:00,109159.2734375,109088.640625,109258.0625,109083.6953125
2025-05-27 21:35:00+00:00,109054.9296875,109187.828125,109187.828125,109054.9296875
2025-05-27 21:40:00+00:00,108940.2421875,109004.296875,109004.296875,108940.2421875
2025-05-27 21:45:00+00:00,108986.984375,108956.125,108986.984375,108956.125
2025-05-27 21:50:00+00:00,109090.265625,108988.09375,109110.265625,108981.1015625
2025-05-27 21:55:00+00:00,108887.8359375,109091.15625,109091.15625,108887.8359375
2025-05-27 22:00:00+00:00,109141.7109375,108942.109375,109141.7109375,108894.1640625
2025-05-27 22:05:00+00:00,109110.640625,109164.46875,109206.7421875,109110.640625
2025-05-27 22:10:00+00:00,108817.3203125,109028.21875,109028.21875,108814.015625
2025-05-27 22:15:00+00:00,108828.328125,108853.0,108853.0,108771.4453125
2025-05-27 22:20:00+00:00,108681.484375,108732.78125,108732.78125,108681.484375
2025-05-27 22:25:00+00:00,108915.328125,108831.78125,108957.3515625,108831.78125
2025-05-27 22:30:00+00:00,109010.1875,108940.4140625,109010.1875,108914.390625
2025-05-27 22:35:00+00:00,109093.0859375,109008.390625,109093.0859375,109008.390625
2025-05-27 22:40:00+00:00,109077.1953125,109097.125,109097.125,109061.0078125
2025-05-27 22:45:00+00:00,109088.3984375,109090.9921875,109126.1796875,109079.75
2025-05-27 22:50:00+00:00,108988.03125,109034.5625,109034.5625,108948.578125
2025-05-27 22:55:00+00:00,109096.28125,109001.4296875,109096.28125,108981.296875
2025-05-27 23:00:00+00:00,109063.8984375,109072.2734375,109115.0546875,109063.8984375
2025-05-27 23:05:00+00:00,109127.9140625,109082.453125,109127.9140625,109082.453125
2025-05-27 23:10:00+00:00,109123.2578125,109115.609375,109135.765625,109115.609375
2025-05-27 23:15:00+00:00,109135.015625,109104.015625,109140.328125,109104.015625
2025-05-27 23:20:00+00:00,109149.0390625,109132.1484375,109172.75,109128.03125
2025-05-27 23:25:00+00:00,109091.1171875,109148.3671875,109148.3671875,109083.7421875
2025-05-27 23:30:00+00:00,109057.625,109008.0859375,109057.625,108991.1796875
2025-05-27 23:35:00+00:00,109075.1484375,109061.3515625,109075.1484375,109036.0390625
2025-05-27 23:40:00+00:00,109107.3671875,109066.078125,109127.2421875,109066.078125
2025-05-27 23:45:00+00:00,109108.171875,109094.2109375,109109.6015625,109092.625
2025-05-27 23:50:00+00:00,109007.40625,109103.2578125,109103.2578125,109007.40625
2025-05-27 23:55:00+00:00,109000.375,108992.890625,109002.375,108992.890625
2025-05-28 00:00:00+00:00,108913.8359375,108981.1875,108981.1875,108905.5546875
2025-05-28 00:05:00+00:00,108899.4765625,108899.65625,108899.65625,108868.4609375
2025-05-28 00:10:00+00:00,108833.1328125,108909.671875,108909.671875,108809.4296875
2025-05-28 00:15:00+00:00,108832.796875,108752.2578125,108832.796875,108752.2578125
2025-05-28 00:20:00+00:00,108932.1796875,108806.734375,108932.1796875,108799.1796875
2025-05-28 00:25:00+00:00,109050.078125,108955.03125,109050.078125,108947.53125
2025-05-28 00:30:00+00:00,108973.6953125,109059.0703125,109059.0703125,108973.6953125
2025-05-28 00:35:00+00:00,108955.6484375,108942.0703125,108955.6484375,108942.0703125
2025-05-28 00:40:00+00:00,108941.7734375,108892.0078125,108941.7734375,108887.984375
2025-05-28 00:45:00+00:00,109010.984375,108970.7265625,109013.78125,108970.7265625
2025-05-28 00:50:00+00:00,108910.6171875,108964.4453125,108964.4453125,108908.6328125
2025-05-28 00:55:00+00:00,109233.4765625,109048.0234375,109249.1015625,109048.0234375
2025-05-28 01:00:00+00:00,109208.4765625,109228.3984375,109270.5390625,109208.4765625
2025-05-28 01:05:00+00:00,108984.03125,109144.90625,109144.90625,108984.03125
2025-05-28 01:10:00+00:00,109008.09375,108965.2109375,109008.09375,108965.2109375
2025-05-28 01:15:00+00:00,108929.09375,109005.0703125,109005.0703125,108904.28125
2025-05-28 01:20:00+00:00,108963.7578125,108929.1484375,108979.4296875,108888.1875
2025-05-28 01:25:00+00:00,108901.2734375,108962.875,108962.875,108884.3515625
2025-05-28 01:30:00+00:00,108892.9921875,108912.9609375,108918.0078125,108892.9921875
2025-05-28 01:35:00+00:00,108894.7265625,108960.0390625,108960.0390625,108877.75
2025-05-28 01:40:00+00:00,108953.171875,108870.546875,108953.171875,108825.2578125
2025-05-28 01:45:00+00:00,108929.3359375,108917.75,108933.8671875,108898.8046875
2025-05-28 01:50:00+00:00,108926.7890625,108958.3671875,108958.3671875,108892.9375
2025-05-28 01:55:00+00:00,108830.984375,108924.1875,108924.1875,108809.046875
2025-05-28 02:00:00+00:00,108764.84375,108715.125,108764.84375,108708.640625
2025-05-28 02:05:00+00:00,108829.375,108771.703125,108829.375,108697.5390625
2025-05-28 02:10:00+00:00,108772.7421875,108843.890625,108843.890625,108772.7421875
2025-05-28 02:15:00+00:00,108744.1015625,108743.078125,108744.1015625,108615.390625
2025-05-28 02:20:00+00:00,108673.21875,108707.3125,108707.3125,108647.109375
2025-05-28 02:25:00+00:00,108497.46875,108629.1015625,108629.1015625,108483.0546875
2025-05-28 02:30:00+00:00,108632.28125,108510.375,108632.28125,108510.375
2025-05-28 02:35:00+00:00,108795.046875,108631.03125,108833.3828125,108631.03125
2025-05-28 02:40:00+00:00,108870.484375,108794.8125,108870.484375,108794.8125
2025-05-28 02:45:00+00:00,108814.2890625,108858.2734375,108868.3359375,108814.2890625
2025-05-28 02:50:00+00:00,108765.4921875,108793.6953125,108793.6953125,108765.4921875
2025-05-28 02:55:00+00:00,108702.1953125,108759.46875,108759.46875,108702.1953125
2025-05-28 03:00:00+00:00,108659.921875,108695.4453125,108695.4453125,108615.890625
2025-05-28 03:05:00+00:00,108737.1328125,108705.3515625,108737.9765625,108705.3515625
